"X" "date" "Rl_downwell" "AT_mbar" "Rs_downwell" "rH" "T_b_1477" "D_g_1477" "F_1_s_g_1477" "Rnet"
"14875" "2017-08-05 12:00:00" 318.74577458644 865.874479170704 804.828119590822 74.3370921727188 9.5801948963884 305.845698753407 4.75554725729472 572.422448487666
"14876" "2017-08-05 12:30:00" 315.430737650051 865.935592240646 616.89733905566 68.25399763007 10.1692967362163 298.0978921156 4.08832240860941 419.316890001487
"14877" "2017-08-05 13:00:00" 326.170064245812 865.979721197684 526.063354857274 68.0123952070302 10.084128961243 301.238566818983 4.51630138788637 364.968149346997
"14878" "2017-08-05 13:30:00" 333.890081381404 866.078365736748 452.855264285515 70.269076750641 10.0620433982719 284.625423781465 4.62633519720975 314.963963343204
"14879" "2017-08-05 14:00:00" 328.804392822843 866.081464012335 414.687834043501 71.2226494849283 9.78106097683524 289.182062389771 4.91136685505808 283.315330476176
"14880" "2017-08-05 14:30:00" 335.553255873758 866.150389083776 340.744017036026 73.003626239578 9.57668028700075 292.242306597723 4.72470632214962 233.653486227531
"14881" "2017-08-05 15:00:00" 331.641652866662 866.225005573352 394.000667338987 71.6674757245066 9.67456146785699 287.897708934584 3.87677343574588 266.362426905201
"14882" "2017-08-05 15:30:00" 318.761132597682 866.284884613032 731.370998964438 65.50916991843 10.5153678020322 287.116788219497 3.37244867424195 492.428737596266
"14883" "2017-08-05 16:00:00" 300.396495724126 866.303346529843 491.299038364149 63.3938264971136 10.6735811006938 289.802667748918 3.61547340868962 291.115201810432
"14884" "2017-08-05 16:30:00" 300.269564642677 866.304390108182 238.738992472643 68.5107107653916 9.71980421276609 293.030460758377 4.77906155302987 120.337054566397
"14885" "2017-08-05 17:00:00" 319.781365080798 866.352952186535 254.262674538 70.5507666005287 9.55777697310806 292.702746412538 4.62175257034586 150.228814554888
"14886" "2017-08-05 17:30:00" 312.514484631893 866.298584579796 130.323126983577 72.3455488916943 9.34066992083993 288.066413439955 4.03013775252478 52.698534995131
"14887" "2017-08-05 18:00:00" 317.226026229205 866.402125626616 92.3495888601903 75.6702189874936 9.07757839606946 290.080664281706 3.84570681016465 30.9556527477644
"14888" "2017-08-05 18:30:00" 331.937222171467 866.528723912706 59.7689227061418 79.0371158660009 8.7270065546376 302.644697671156 3.89617232543646 21.9704376002975
"14889" "2017-08-05 19:00:00" 339.7881629373 866.665247773667 25.2763569349057 80.5613985119044 8.39644796677446 300.174708694084 4.5935014760698 5.30422282407903
"14890" "2017-08-05 19:30:00" 335.082333230758 866.902742528132 9.6561951535577 82.3930201519156 7.91883216931645 298.152784892577 5.202208489658 -8.6165719969905
"14891" "2017-08-05 20:00:00" 323.346762367875 867.067067123932 -1.33999946210526 84.973412397787 7.62932998346934 303.715647947731 4.53928303270758 -26.3764564751428
"14892" "2017-08-05 20:30:00" 325.680949199526 867.136662824928 -6.637626257432 85.4202978795892 7.52433945346704 304.598353174603 4.56041990740696 -27.3524639792733
"14893" "2017-08-05 21:00:00" 329.952816580226 867.136136643879 -6.64742709283664 85.3667932098761 7.51532706900798 305.632839305756 4.31841650232435 -22.4640202963515
"14894" "2017-08-05 21:30:00" 337.185372990331 867.18340930834 -5.95301001487946 84.7578386243383 7.50254123737781 304.85529300946 3.94384416386037 -14.6864266057087
"14895" "2017-08-05 22:00:00" 340.011821069235 867.249887428908 -6.41303023163093 83.4023572931694 7.48264113887248 293.035017736893 5.03515492023364 -11.8496856239184
"14896" "2017-08-05 22:30:00" 338.652645276505 867.35018348445 -6.82853619597993 82.5331672178127 7.11693251212906 299.098797599006 5.75862026014059 -11.6989533061779
"14897" "2017-08-05 23:00:00" 333.789529455049 867.369036260958 -8.355782361448 82.4969804904198 6.93096557319544 299.050282387366 6.94712566738773 -16.7154633494255
"14898" "2017-08-05 23:30:00" 328.589480561278 867.506286338257 -9.10608366284307 83.7021905403237 6.88441069184331 297.177493887286 6.67671626783662 -22.0953533508448
"14899" "2017-08-06 00:00:00" 328.800068272648 867.601918040576 -8.51259668351028 83.4757486872693 6.84170847613415 297.012009780343 5.80174064955061 -20.9497324529664
"14900" "2017-08-06 00:30:00" 331.976964252577 867.702375472867 -8.9650269469214 85.4625974326597 6.61820428601863 294.147234648068 7.29980609567857 -16.5237450409506
"14901" "2017-08-06 01:00:00" 336.915520371052 867.95055785313 -7.94445353354916 86.6291139870929 6.29275810927185 292.603314093314 6.56438247655075 -9.73350359233848
"14902" "2017-08-06 01:30:00" 328.563130299805 868.04343481966 -8.68032123421231 84.7092157186947 6.22728048391067 294.298068883277 6.2693222522843 -18.1573383950168
"14903" "2017-08-06 02:00:00" 332.922845349709 868.181770519159 -8.407707160547 84.9416659551866 6.05805973405027 291.54205858185 7.02597543390209 -12.8072550921106
"14904" "2017-08-06 02:30:00" 327.966696932871 868.007798714203 -7.87080293780927 85.2905829425202 6.06808935957201 296.022633878467 8.22057618546532 -16.7962631128298
"14905" "2017-08-06 03:00:00" 326.208937192192 868.078410006396 -7.94713932309145 85.3268194344233 5.95865653900448 295.966760261344 8.08242941919151 -17.9805123119348
"14906" "2017-08-06 03:30:00" 336.229603015394 868.133556900989 -6.56685124063986 87.4134251442999 5.89825970338626 292.63250641334 8.06262371031706 -7.04975746993273
